"function";"bitsAmount";"oldMethod";"ourMethod"
"and";3905;0,005640023946762085;0,024765008687973024
"getBestSegments";3905;0,22790507674217225;0,05562002658843994
"or";3906;0,005934989452362061;0,02881500720977783
"and";3906;0,005669993162155151;0,02531001567840576
"getBestSegments";3906;0,25254499912261963;0,054899978637695315
"or";3907;0,005965006351470947;0,026845002174377443
"and";3907;0,0057350099086761475;0,02452998757362366
"getBestSegments";3907;0,24334505200386047;0,05811493992805481
"or";3908;0,0059949934482574465;0,02688499093055725
"and";3908;0,00564500093460083;0,026200002431869505
"getBestSegments";3908;0,2521500825881958;0,0721899688243866
"or";3909;0,005935013294219971;0,0265700101852417
"and";3909;0,005575025081634521;0,024764996767044068
"getBestSegments";3909;0,22025997638702394;0,05410999059677124
"or";3910;0,00593000054359436;0,026935005187988283
"and";3910;0,02125001549720764;0,024755001068115234
"getBestSegments";3910;0,22730504274368285;0,055035001039505003
"or";3911;0,005930006504058838;0,028314995765686034
"and";3911;0,005914998054504394;0,02540498971939087
"getBestSegments";3911;0,23566000461578368;0,06861497759819031
"or";3912;0,005935001373291016;0,02673000693321228
"and";3912;0,005710023641586304;0,024694997072219848
"getBestSegments";3912;0,22645503878593445;0,055229967832565306
"or";3913;0,006040012836456299;0,026845002174377443
"and";3913;0,0056100010871887205;0,02484499216079712
"getBestSegments";3913;0,2653600096702576;0,05836000442504883
"or";3914;0,005929988622665405;0,026834988594055177
"and";3914;0,005755001306533813;0,024749988317489625
"getBestSegments";3914;0,2268649935722351;0,07043001055717468
"or";3915;0,005984985828399658;0,027915018796920776
"and";3915;0,022679990530014037;0,025779986381530763
"getBestSegments";3915;0,23545998930931092;0,05796003341674805
"or";3916;0,00597001314163208;0,02682499885559082
"and";3916;0,005629986524581909;0,024824994802474975
"getBestSegments";3916;0,23149499893188477;0,09519005417823792
"or";3917;0,006050008535385132;0,028429996967315675
"and";3917;0,006384992599487304;0,025825005769729615
"getBestSegments";3917;0,2277799963951111;0,05685499310493469
"or";3918;0,007354992628097534;0,041364991664886476
"and";3918;0,005644983053207398;0,02506500482559204
"getBestSegments";3918;0,24555498957633973;0,05621999502182007
"or";3919;0,006010007858276367;0,027340006828308106
"and";3919;0,005819982290267945;0,025194984674453736
"getBestSegments";3919;0,24061495065689087;0,05586997270584106
"or";3920;0,006370025873184204;0,02768998146057129
"and";3920;0,005724996328353882;0,025434988737106323
"getBestSegments";3920;0,23019005060195924;0,05602001547813416
"or";3921;0,0060200035572052;0,027595007419586183
"and";3921;0,019415014982223512;0,02533000111579895
"getBestSegments";3921;0,24893996119499207;0,05774503946304321
"or";3922;0,00621001124382019;0,02735501527786255
"and";3922;0,005775004625320435;0,025390005111694335
"getBestSegments";3922;0,24474502205848694;0,05712499022483826
"or";3923;0,006085008382797241;0,02764001488685608
"and";3923;0,005805003643035889;0,025310009717941284
"getBestSegments";3923;0,23535497784614562;0,05719998478889465
"or";3924;0,006094974279403686;0,027455013990402222
"and";3924;0,005959993600845337;0,025880008935928345
"getBestSegments";3924;0,2682400643825531;0,05779999494552612
"or";3925;0,00611000657081604;0,02797500491142273
"and";3925;0,00577499270439148;0,025285011529922484
"getBestSegments";3925;0,22783997058868408;0,0559500515460968
"or";3926;0,00610002875328064;0,027510011196136476
"and";3926;0,01940498948097229;0,025485002994537355
"getBestSegments";3926;0,2425150156021118;0,05649495720863342
"or";3927;0,006125015020370483;0,027904987335205078
"and";3927;0,005785006284713745;0,02544000744819641
"getBestSegments";3927;0,22927991151809693;0,08302006125450134
"or";3928;0,006090009212493896;0,027455002069473267
"and";3928;0,005759996175765991;0,025329995155334472
"getBestSegments";3928;0,23922004103660582;0,05704997777938843
"or";3929;0,006225007772445679;0,02768000364303589
"and";3929;0,019554990530014037;0,02547498345375061
"getBestSegments";3929;0,24914999604225158;0,05714496970176697
"or";3930;0,006100010871887207;0,027534979581832885
"and";3930;0,005799996852874756;0,02536999583244324
"getBestSegments";3930;0,23115994334220885;0,08227502703666686
"or";3931;0,006049990653991699;0,02754499912261963
"and";3931;0,0057399928569793705;0,025530004501342775
"getBestSegments";3931;0,2319749891757965;0,06817500591278076
"or";3932;0,006164997816085815;0,027704983949661255
"and";3932;0,00582999587059021;0,025355005264282228
"getBestSegments";3932;0,23090503215789795;0,05602492690086365
"or";3933;0,006099987030029297;0,027495014667510986
"and";3933;0,018725001811981203;0,025744980573654173
"getBestSegments";3933;0,24569502472877502;0,05612493753433227
"or";3934;0,006109976768493652;0,02763500213623047
"and";3934;0,005775004625320435;0,02542999982833862
"getBestSegments";3934;0,23250995874404906;0,06950498819351196
"or";3935;0,006109970808029175;0,027654999494552614
"and";3935;0,0056949913501739505;0,025569969415664674
"getBestSegments";3935;0,26132001876831057;0,05787498950958252
"or";3936;0,006174987554550171;0,043995010852813723
"and";3936;0,0057900071144104;0,025419998168945312
"getBestSegments";3936;0,25712001919746397;0,05775502324104309
"or";3937;0,0063299894332885746;0,027550023794174195
"and";3937;0,0057900071144104;0,02537999749183655
"getBestSegments";3937;0,23659002780914307;0,07127996683120727
"or";3938;0,006144988536834717;0,02739000916481018
"and";3938;0,005790013074874878;0,025404977798461913
"getBestSegments";3938;0,245030015707016;0,05789991617202759
"or";3939;0,006125020980834961;0,02759501338005066
"and";3939;0,005705004930496216;0,04009000062942505
"getBestSegments";3939;0,2397550404071808;0,05568498969078064
"or";3940;0,00606498122215271;0,027420008182525636
"and";3940;0,005849999189376831;0,025489991903305052
"getBestSegments";3940;0,2459750473499298;0,05689491629600525
"or";3941;0,019559991359710694;0,027744996547698974
"and";3941;0,005774998664855957;0,025804996490478516
"getBestSegments";3941;0,23629507422447205;0,057264959812164305
"or";3942;0,006154978275299072;0,040915006399154664
"and";3942;0,018980002403259276;0,025394994020462035
"getBestSegments";3942;0,23996498584747314;0,05750003457069397
"or";3943;0,006104981899261475;0,02771000862121582
"and";3943;0,005869990587234497;0,025490003824234008
"getBestSegments";3943;0,25326001048088076;0,0565399706363678
"or";3944;0,006179988384246826;0,027650010585784913
"and";3944;0,005800002813339233;0,025489997863769532
"getBestSegments";3944;0,25070003867149354;0,05785503387451172
"or";3945;0,006124973297119141;0,02755998969078064
"and";3945;0,005715006589889526;0,03851999044418335
"getBestSegments";3945;0,2314649999141693;0,05617001056671143
"or";3946;0,0061150074005126955;0,027205002307891846
"and";3946;0,005724996328353882;0,025140005350112914
"getBestSegments";3946;0,2750899732112885;0,05762997269630432
"or";3947;0,006030023097991943;0,02704000473022461
"and";3947;0,005925017595291138;0,02499499320983887
"getBestSegments";3947;0,23091499805450438;0,055759990215301515
"or";3948;0,006050026416778565;0,026945006847381592
"and";3948;0,005744999647140503;0,02488001585006714
"getBestSegments";3948;0,23660504817962646;0,057849979400634764
"or";3949;0,0060449719429016115;0,04593499302864075
"and";3949;0,022940009832382202;0,025005006790161134
"getBestSegments";3949;0,22706000804901122;0,05533502697944641
"or";3950;0,006059998273849487;0,026770001649856566
"and";3950;0,005664992332458496;0,040434998273849485
"getBestSegments";3950;0,2496399998664856;0,07151998281478882
"or";3951;0,006020009517669678;0,02707499861717224
"and";3951;0,005654984712600708;0,025259989500045776
"getBestSegments";3951;0,240944904088974;0,06832502484321594
"or";3952;0,006029993295669556;0,027029991149902344
"and";3952;0,0057449877262115475;0,024900007247924804
"getBestSegments";3952;0,2401449739933014;0,05730998516082764
"or";3953;0,02027498483657837;0,027905017137527466
"and";3953;0,005765008926391602;0,025809997320175172
"getBestSegments";3953;0,22558501362800598;0,055594992637634275
"or";3954;0,031509995460510254;0,027754998207092284
"and";3954;0,0057949960231781;0,025700002908706665
"getBestSegments";3954;0,2435249388217926;0,058209973573684695
"or";3955;0,00606001615524292;0,04401000738143921
"and";3955;0,032364994287490845;0,02557498812675476
"getBestSegments";3955;0,22431500554084777;0,055269986391067505
"or";3956;0,006080001592636108;0,02759999632835388
"and";3956;0,018699991703033447;0,02589499354362488
"getBestSegments";3956;0,24929004907608032;0,05778997540473938
"or";3957;0,006129986047744751;0,027885007858276366
"and";3957;0,00582999587059021;0,02539001703262329
"getBestSegments";3957;0,25775002837181094;0,06984996795654297
"or";3958;0,006155019998550415;0,027504998445510864
"and";3958;0,005755001306533813;0,025539982318878173
"getBestSegments";3958;0,25724501013755796;0,058085006475448606
"or";3959;0,0063749969005584715;0,027675002813339233
"and";3959;0,005744993686676025;0,02566499710083008
"getBestSegments";3959;0,250460022687912;0,058044975996017455
"or";3960;0,024109989404678345;0,02727499008178711
"and";3960;0,005899995565414429;0,026525002717971802
"getBestSegments";3960;0,2360350012779236;0,056820011138916014
"or";3961;0,02326998710632324;0,04352501034736633
"and";3961;0,00577499270439148;0,025090008974075317
"getBestSegments";3961;0,22938005924224852;0,055449992418289185
"or";3962;0,006000000238418579;0,046364986896514894
"and";3962;0,019774997234344484;0,025075000524520875
"getBestSegments";3962;0,23371999859809875;0,0559499979019165
"or";3963;0,00592002272605896;0,02730000615119934
"and";3963;0,0056549906730651855;0,02481999397277832
"getBestSegments";3963;0,2546600937843323;0,055424976348876956
"or";3964;0,006074976921081543;0,026895022392272948
"and";3964;0,0056500017642974855;0,02503998875617981
"getBestSegments";3964;0,24050996899604798;0,07513999342918395
"or";3965;0,005985003709793091;0,02740500569343567
"and";3965;0,005655008554458618;0,024910014867782593
"getBestSegments";3965;0,22679493427276612;0,06882999539375305
"or";3966;0,005954968929290772;0,027135008573532106
"and";3966;0,005779993534088135;0,025030016899108887
"getBestSegments";3966;0,23151496648788453;0,056184977293014526
"or";3967;0,005930006504058838;0,026874977350234985
"and";3967;0,020655012130737303;0,02518501877784729
"getBestSegments";3967;0,24164003729820252;0,055069965124130246
"or";3968;0,005954974889755249;0,027060002088546753
"and";3968;0,00564500093460083;0,0249500036239624
"getBestSegments";3968;0,23998998999595642;0,08846495747566223
"or";3969;0,00601997971534729;0,027065014839172362
"and";3969;0,005755007266998291;0,024990004301071168
"getBestSegments";3969;0,24097501039505004;0,0700000286102295
"or";3970;0,00601499080657959;0,027109992504119874
"and";3970;0,005709999799728393;0,025000005960464478
"getBestSegments";3970;0,22521998286247252;0,06803497076034545
"or";3971;0,02356499433517456;0,027145004272460936
"and";3971;0,0056549906730651855;0,02490001916885376
"getBestSegments";3971;0,23663495779037474;0,056460011005401614
"or";3972;0,005975019931793213;0,0649849832057953
"and";3972;0,005704998970031738;0,024930012226104737
"getBestSegments";3972;0,24636998772621155;0,057565003633499146
"or";3973;0,005909955501556397;0,027004998922348023
"and";3973;0,022750002145767213;0,025155001878738405
"getBestSegments";3973;0,22869505882263183;0,05726006627082825
"or";3974;0,006034994125366211;0,027285003662109376
"and";3974;0,005854994058609009;0,02567501664161682
"getBestSegments";3974;0,24296000003814697;0,070725017786026
"or";3975;0,006185013055801392;0,027344989776611327
"and";3975;0,005814993381500244;0,025079995393753052
"getBestSegments";3975;0,23158503770828248;0,08501998186111451
"or";3976;0,006779992580413818;0,0278700053691864
"and";3976;0,005879998207092285;0,02534998655319214
"getBestSegments";3976;0,23239498138427733;0,05616999268531799
"or";3977;0,006680017709732056;0,027335000038146973
"and";3977;0,005739986896514893;0,025069981813430786
"getBestSegments";3977;0,23427998423576354;0,056179970502853394
"or";3978;0,022895008325576782;0,045045006275177005
"and";3978;0,007115012407302857;0,025144994258880615
"getBestSegments";3978;0,24363494515419007;0,057565045356750486
"or";3979;0,006015002727508545;0,027254998683929443
"and";3979;0,038160008192062375;0,025115001201629638
"getBestSegments";3979;0,234609979391098;0,0565299928188324
"or";3980;0,005989980697631836;0,06309000849723816
"and";3980;0,023394978046417235;0,02525501251220703
"getBestSegments";3980;0,23100998401641845;0,05676499009132385
"or";3981;0,006099992990493774;0,05407501459121704
"and";3981;0,005875015258789062;0,025669991970062256
"getBestSegments";3981;0,25074500441551206;0,05956003665924072
"or";3982;0,006119972467422486;0,027790004014968873
"and";3982;0,017510008811950684;0,0258949875831604
"getBestSegments";3982;0,23617499470710754;0,05618501305580139
"or";3983;0,006184977293014526;0,027960002422332764
"and";3983;0,005835002660751343;0,025784993171691896
"getBestSegments";3983;0,23834002614021302;0,0809950053691864
"or";3984;0,006085002422332763;0,0277249813079834
"and";3984;0,005870002508163452;0,025809985399246217
"getBestSegments";3984;0,25276997685432434;0,0577849805355072
"or";3985;0,006204980611801148;0,027980005741119383
"and";3985;0,005929988622665405;0,025729990005493163
"getBestSegments";3985;0,2338399827480316;0,057749992609024046
"or";3986;0,019929993152618408;0,027985012531280516
"and";3986;0,00588499903678894;0,02590501308441162
"getBestSegments";3986;0,23552003502845764;0,05726494789123535
"or";3987;0,019890016317367552;0,02771497964859009
"and";3987;0,005809998512268067;0,02573500871658325
"getBestSegments";3987;0,24145004749298096;0,057885009050369265
"or";3988;0,006215006113052368;0,05014001727104187
"and";3988;0,005825006961822509;0,02643001079559326
"getBestSegments";3988;0,22720500826835632;0,05749499201774597
"or";3989;0,038320010900497435;0,027334994077682494
